club,leagueCountry,birthday,position,redCards,meanIAT_redCards,ties,meanExp_yellowReds,yellowCards,meanIAT_yellowCards,meanExp_redCards,skin_color,height,meanExp_yellowCards,victories,meanIAT_yellowReds,defeats,games,goals,weight
20,3,6257.0,4,0,-0.0015629131355681296,41,-0.002374418059090453,14,-0.012749025533086805,-0.010141679301101714,0,190.0,-0.01979486387643426,62,-0.001478325011176148,38,141,0,80.0
26,2,5177.0,9,0,-0.0014577686507862221,56,0.0003732858425983347,15,-0.016487849239188394,-0.0073839361723867574,0,191.0,-0.02018091349707732,71,0.000533608239229119,48,175,52,80.0
27,3,3883.0,5,0,-0.0015723844101956065,82,0.005209384875593197,92,0.060059977405487124,-0.0226583667991894,0,181.0,0.09619954000378517,117,0.003270190199589021,112,311,20,77.0
34,3,5765.0,0,5,0.004943107784925327,69,0.005889576082962959,70,0.04038342239639866,0.0957203461093077,0,184.0,0.06615963383166985,109,0.0036144344011860494,112,290,12,82.0
56,3,2948.0,4,0,-0.001564691822407231,55,-0.0024115475035141657,24,-0.009383306850977486,-0.012215399781597054,0,188.0,-0.015932618933365082,75,-0.0014800074317671932,94,224,1,87.0
45,0,4181.0,8,1,-0.0005403168457636186,87,-0.0005751309201661957,61,0.011149895849811176,0.000211933090512992,1,187.0,0.012103826247572535,177,-0.0004887542527501809,107,371,12,83.0
51,2,5902.0,4,0,-0.0014298772154694064,45,-0.001394768979113411,3,-0.037140875885688436,-0.006140300592724113,1,184.0,-0.03850750077844666,43,-0.0013524892730336804,44,132,0,79.0
2,0,7190.0,1,0,-0.0014293978949239613,51,-0.0016707011052637677,15,-0.02280863360607714,-0.005849038638199354,0,186.0,-0.027807756137276627,98,-0.0013520358943176305,78,227,64,77.0
52,1,6004.0,5,0,-0.0014579401006640199,39,-0.001347129594539016,31,0.009456152768508972,-0.0049445965781157,0,177.0,0.004206832275799864,84,-0.0013790333362479676,69,192,10,69.0
13,1,4019.0,5,0,-0.001438589843888407,103,-0.0006693811715691929,104,0.03191913849215243,-0.017819727286968134,0,182.0,0.0324462602931564,181,-0.000620888240100501,171,455,24,80.0
72,3,5247.0,3,0,-0.0015300045042244436,36,0.0027939966098836115,35,0.029436852451277317,-0.004493773006107265,0,187.0,0.0448780483954223,70,0.0009147256323987187,62,168,8,80.0
77,0,6274.0,7,1,-0.0003897459711309805,64,-0.0015985766638072847,15,-0.02571820043272096,-0.006252080860198709,0,177.0,-0.030961066941546017,123,-0.0013599409485021328,74,261,39,69.0
40,1,7476.0,5,0,-0.001460517527573774,46,0.00014853126598978974,17,-0.013613120695210095,-0.008017702321015176,0,188.0,-0.018914337083812037,72,0.00044802961649964806,66,184,7,85.0
67,3,6590.0,0,3,0.002048720990922663,76,-0.002049401475039052,65,0.029827638423047077,0.019631556587419274,0,184.0,0.04703288525266641,130,-0.00143140723391632,96,302,16,80.0
31,3,5522.0,5,0,-0.0015325814552307054,57,0.004517947981196597,42,0.008987584936182355,-0.009270509212560334,0,183.0,0.011807305660587694,140,0.0027378397064230183,68,265,15,84.0
37,1,3861.0,0,1,-0.00021484827300993282,54,-0.0013542111115577467,15,-0.026597473041580385,-0.002597200288793864,0,189.0,-0.026545225133063503,119,-0.0013568765513087588,103,276,25,86.0
60,1,4973.0,0,0,-0.001440256879933449,101,-0.0014258062222155786,44,-0.012053499770890541,-0.019051786845223632,0,190.0,-0.01321688241723408,194,-0.0013623071683700279,156,451,41,87.0
8,1,5802.0,6,0,-0.0014419724935925908,56,0.0015168299886817226,37,0.009865340979305377,-0.004325245375318118,0,174.0,0.010994812170790838,99,0.0015889486902395944,73,228,24,78.0
17,1,3071.0,4,1,0.0004493740634138335,52,-0.0014309812466568998,11,-0.023946202722367825,-0.0028874697502912247,0,196.0,-0.026699167326701162,60,-0.0013438866839243105,68,180,0,94.0
15,3,4596.0,9,1,-0.0006640954538882228,95,1.6689961979600134e-05,58,0.00505105055378603,-0.008927422838262809,0,182.0,0.010791556035972458,172,0.0003128575873243476,127,394,96,74.0
4,2,5268.0,6,0,-0.0014217430200849836,65,-4.1049446948013145e-05,41,0.01045122030748915,-0.008382592452553838,1,180.0,0.00965217961404854,91,4.7365207833245915e-06,92,248,5,77.0
5,2,7603.0,11,0,-0.0014376853576505075,51,-0.0014734967438933815,1,-0.042699324712564914,-0.007365364720347017,1,174.0,-0.046448818571129084,59,-0.0013598748222458858,36,146,20,73.0
5,2,4869.0,0,1,0.0005719390412588285,53,0.0003403911405948705,46,0.03914035238162186,-0.0017677159217619445,1,188.0,0.04038979673230013,79,0.0004584286130584417,52,184,12,87.0
60,1,8224.0,11,0,-0.001445545393546606,27,-0.001447523453235577,8,-0.028902702433212905,-0.006817157637285607,0,183.0,-0.03061406624660612,68,-0.0013673094565768086,66,161,44,76.0
63,0,2119.0,4,0,-0.0014455620963444325,9,-0.0017624207318584293,2,-0.03226271671265688,-0.0035828485181440455,0,189.0,-0.03999055234852756,31,-0.0013673252553843185,13,53,0,85.0
4,2,2812.0,0,4,0.0024393441672894,105,-0.0014986888218783778,37,-0.008519883462329347,0.02403030592078691,0,182.0,-0.009141852984885068,146,-0.0013630562545596356,94,345,19,73.0
13,1,7255.0,1,0,-0.0014501682658519836,47,-0.0012049798384353822,8,-0.03142838311313253,-0.004890077264267422,0,172.0,-0.028032660975768314,68,-0.001371682129374155,79,194,26,63.0
48,1,7011.0,0,1,-6.297782248262329e-05,52,0.00026280059370296433,37,0.0070673781205624,-0.007305988528221039,0,190.0,0.012467779960550962,142,8.303751350612506e-05,48,242,11,83.0
38,1,5541.0,6,1,0.0012881430098111535,38,-0.0013286066419206904,36,0.05141762037331076,0.004050771941725951,0,184.0,0.0282797099949822,61,-0.0014411755414713305,30,129,1,74.0
2,0,6203.0,4,2,0.00038059362012793433,116,-0.0015575729966969508,6,-0.04015734486098478,-0.00039720998114791897,0,186.0,-0.0463242147773298,182,-0.0013661916624207447,97,395,0,73.0
34,3,7842.0,8,2,0.0031085497755422124,38,0.005059754464744981,43,0.05151681953948848,0.025158447150590017,0,173.0,0.08284642650522203,68,0.003193718872618339,52,158,1,69.0
2,0,7308.0,7,0,-0.0015655873814800078,15,-0.002362636069079535,12,-0.005899913904948542,-0.0062756250922171,0,173.0,-0.00962870686533577,45,-0.0014808545213118017,43,103,17,67.0
27,3,7254.0,10,0,-0.0015643288177156346,25,-0.0023268124081222354,5,-0.032614760580554104,-0.011553913890484116,0,177.0,-0.054243827714997375,34,-0.0014796640736479535,43,102,15,72.0
65,1,5935.0,1,0,-0.001511919597397817,61,-0.0019500118957102915,32,-0.009158326000824751,-0.014252985491327868,0,180.0,-0.013578183720396491,196,-0.0014300913498356954,39,296,49,76.0
53,1,6685.0,7,2,0.0015899970358922947,50,0.00011909695364177708,27,-0.004319316278024424,0.020464036550347547,1,172.0,-0.0053029582152016325,94,0.00015779902202713386,79,223,32,62.0
66,2,7208.0,5,1,0.0011935667016018275,40,-0.0013983464285376554,19,0.007467166613416958,0.009175498489239934,1,174.0,0.01224964957227645,62,-0.0013442355605584415,26,128,2,64.0
3,0,8306.0,0,0,-0.0014119451850710346,1,-0.001544447698009015,2,-0.023109399904084917,-0.002024810485133276,0,193.0,-0.028101815955775777,19,-0.0013355277615870141,11,31,2,85.0
40,1,4879.0,9,1,-0.0005757003447343302,90,-0.0020809518401260587,43,-0.00414248963728428,-0.010916357948501995,0,187.0,-0.003843834212702005,166,-0.0014364446009707036,101,357,95,83.0
27,3,7139.0,1,0,-0.0015732893535355232,20,-0.002356395729139425,5,-0.025216278226067347,-0.005030768960022821,0,170.0,-0.03976061268205844,23,-0.0014881396465474467,34,77,6,65.0
18,3,4157.0,4,1,-0.0010849548227768876,136,-0.0014917113316030134,23,-0.037809609814035514,-0.02206619025829509,0,185.0,-0.05773586591817224,525,-0.0010012105332023538,139,800,0,84.0
82,2,3913.0,11,3,0.002195187434544184,71,0.0011141560906483131,21,-0.0192360676114548,0.012037834423030438,0,180.0,-0.022735779774941827,94,-6.03780063108746e-05,109,274,75,69.0
8,1,8086.0,9,1,0.0008870580065052213,32,-0.0013542111115577465,14,-0.01239045238432012,0.0011880781440279401,0,191.0,-0.012366112657698464,58,-0.0013568765513087564,55,145,51,91.0
41,1,8026.0,0,0,-0.0014381146181834616,26,0.0042482099598812285,14,-0.00540180041588815,-0.0028498433974543515,0,183.0,-0.006737216338000196,52,0.004297335328567329,41,119,6,72.0
25,3,5244.0,7,0,-0.0015459784518233935,106,-0.002241364343659664,47,-0.01881003933573372,-0.0263546212827419,0,170.0,-0.030784925699045507,400,-0.001462306867898401,68,574,58,65.0
28,3,7806.0,0,4,0.009942660974404464,28,0.002310727510752949,33,0.04754166278298449,0.03861243129294052,0,181.0,0.07548528032118311,60,0.0014904128824793155,37,125,9,77.0
27,3,6591.0,3,0,-0.0015723554353314533,16,-0.0023977515635049524,17,0.02517188168983053,-0.006235735091387312,0,178.0,0.03649395108409239,37,-0.0014872562739478765,31,84,2,74.0
39,1,8149.0,4,1,0.0029900026137325434,22,-0.0013887597994068606,1,-0.04061337099914997,0.022945608818754043,0,190.0,-0.04152672733612012,27,-0.0013614165636329381,27,76,0,76.0
27,3,4082.0,4,0,-0.001570262486465833,72,-0.0023682433155401,21,-0.025313356694909042,-0.0238378215202432,0,191.0,-0.04193266972610188,135,-0.0014852765998477962,115,322,0,81.0
27,3,4555.0,8,0,-0.0015704939186428405,106,-0.0010637167370554689,55,-0.004562924691824464,-0.03269248530514754,0,182.0,-0.006601199106469358,180,-0.0006725425521743151,169,455,34,75.0
72,3,4130.0,5,5,0.005551999513177085,62,-3.56418544424009e-05,76,0.05841355314889244,0.050445613353603966,0,179.0,0.09215860902550654,105,-5.416824658430251e-05,93,260,5,70.0
25,3,7786.0,11,0,-0.001550113401946874,6,-0.0022521153824957684,4,-0.014496090713614454,-0.0035470182991210204,0,181.0,-0.023102982557779043,30,-0.0014662180258817822,7,43,6,74.0
74,3,8146.0,1,0,-0.0015484261173424221,30,0.00488757766551045,16,-0.012785786343239356,-0.012475388913902522,0,176.0,-0.01936520252183772,99,0.003073949647172587,34,163,41,74.0
8,1,5824.0,4,0,-0.0016056943695844195,10,-0.003342214423241682,2,-0.02023521837448381,-0.0053993957017579395,1,202.0,-0.04576112145334786,4,-0.0015187908354218902,11,25,0,94.0
27,3,7006.0,5,0,-0.0015699545119887454,45,0.0009775133498818958,55,0.06647618621542609,-0.017086504943767882,0,187.0,0.11052082574710068,71,0.0006166828551978716,60,176,1,75.0
17,1,3680.0,9,1,-0.0007499289224735673,102,-2.0723036767731625e-05,38,-0.018126684650794683,-0.004561676850746185,0,186.0,-0.01915396508281833,225,3.2479901056924466e-05,148,475,152,82.0
15,3,6780.0,6,0,-0.0015721318773822446,17,-0.002345905019146198,17,0.019896737128610755,-0.005463841746466971,0,181.0,0.026713115565418177,38,-0.0014870448154219722,34,89,2,74.0
78,1,6972.0,1,0,-0.0014918720625213984,59,0.004027456430512377,28,-0.0067224240277306176,-0.0090222852228911,0,187.0,-0.0046521822771380785,123,0.002854203165936482,67,249,67,80.0
31,3,6643.0,1,0,-0.0015092128353402436,84,0.0010692227398459255,41,-0.009686246141362213,-0.012086963586512992,0,184.0,-0.012452447854194032,202,0.00046935914320479294,104,390,70,75.0
41,1,7080.0,9,0,-0.0015058970600222573,37,-0.0018195848372010515,20,0.007601768526274123,-0.005073916393781046,0,190.0,0.014839955284824641,46,-0.0014243947647661767,48,131,43,84.0
38,1,3543.0,10,0,-0.00146972845863876,92,-0.001666950593599224,26,-0.022716566031090284,-0.012234300714258227,0,183.0,-0.028501037836992617,204,-0.0013901836836589404,87,383,122,85.0
60,1,6161.0,7,2,0.0012899258778632614,55,-8.338620589660229e-05,25,-0.011069507515783072,0.016846899033983932,0,174.0,-0.013800907556597013,99,-1.726612210188844e-07,92,246,43,63.0
39,1,6997.0,3,0,-0.0014608613559549822,36,-0.0015577773747177106,19,-0.003211821765029328,-0.005718683862493586,0,183.0,0.002978846852024025,69,-0.0013817964870990163,50,155,26,75.0
70,0,8644.0,6,2,0.008052517276022759,16,0.00363758442506034,10,0.005768566838780144,0.018000690892595022,0,168.0,0.012304912450102356,24,0.0033945615901325578,29,69,0,64.0
9,0,7739.0,5,1,0.0007455616498532585,38,-0.0015659495059055946,17,-0.007538401652765081,0.008258364159462182,0,188.0,-0.007820807448140836,73,-0.0013412039790201662,40,151,11,70.0
3,0,8035.0,1,1,0.0005571742013007535,28,0.0005454906084296527,25,0.004897171980639951,0.016056059534684926,0,170.0,0.0030677791289570023,93,0.0006341771224596323,44,165,11,65.0
60,1,8008.0,2,0,-0.0015318953361909626,9,-0.0018430639578686414,6,0.00027643753003438307,-0.002731410793830671,0,185.0,-0.00029991933723889187,16,-0.0014489859599087574,21,46,4,72.0
46,3,3996.0,4,1,0.0021600252743410944,28,-0.0023713013818157298,7,-0.023174642619414917,0.008888145060521473,0,188.0,-0.036858113152693835,44,-0.001490962433124114,27,99,0,80.0
72,3,7516.0,7,1,0.0014277540204344482,26,0.007371604069353319,19,0.007593420306669082,0.0038254724683494962,0,176.0,0.011198927458477462,29,0.004520505447856501,68,123,7,74.0
2,0,7257.0,3,0,-0.0014090930475874632,21,-0.0015486084106369608,18,-0.0015710857805194569,-0.0067951453885683275,0,180.0,-0.004408316780340181,58,-0.0013328299877432086,60,139,6,77.0
78,1,5826.0,2,0,-0.0014692702634559287,73,-0.0005882707485346764,22,-0.02188236127689092,-0.01410898387651043,0,175.0,-0.02549241710382073,159,-0.00030734461929525866,79,311,46,71.0
4,2,6235.0,5,2,0.004174170366991081,29,-0.001283878991682124,26,0.02962494810084907,0.035236528560298526,0,181.0,0.04344396613808541,59,-0.0013279128567108556,32,120,2,69.0
45,0,4982.0,0,1,-0.0003951676052665285,93,-0.0005173021542066727,54,0.009312800124152,-0.012436392259334315,0,188.0,0.01199329850532355,117,-0.000359162931563545,125,335,17,83.0
14,0,7051.0,10,0,-0.0014225636263816642,42,0.0008954379392901203,16,-0.0071213944435851795,-0.0058196240995115785,0,180.0,-0.01509144188138513,48,0.0009713766008689297,51,141,15,70.0
9,0,5847.0,2,1,-0.0008148289202193248,121,-0.0016016768309097614,60,-0.006981267426056053,-0.012020491930093934,0,170.0,-0.00961001192352467,265,-0.00134616360296921,151,537,55,67.0
45,0,7027.0,0,1,0.00022844468247281666,45,0.0003052716011018811,19,-0.012833491596438228,0.008221406288410399,0,191.0,-0.01487811816166415,77,0.000304046591177478,79,201,7,74.0
70,0,2949.0,0,3,-0.0001296901458453134,175,-0.0016045259018327568,96,-0.0025741903873966092,-0.003938624646805703,0,185.0,-0.002584948297062077,408,-0.0013456600499987318,175,758,4,83.0
39,1,5379.0,0,0,-0.0014409986804756931,52,-5.630298780593499e-05,40,0.009885531067295002,-0.008034531832725463,0,189.0,0.009428081057455105,98,5.398344097279355e-06,96,246,16,81.0
17,1,7578.0,0,0,-0.0014510297693285366,31,-0.0015008784503802925,18,-0.0023734979031806826,-0.004144819302373295,0,195.0,0.0005284705749725925,75,-0.0013724970064825609,37,143,7,82.0
39,1,7244.0,1,0,-0.0014488305721065287,19,-0.0015318247402664967,22,0.020194232083607662,-0.005880944672337668,0,180.0,0.02044283019744963,52,-0.0013704168344091329,42,113,10,75.0
73,0,4721.0,4,0,-0.0015633734230074668,33,-0.0029840851802691677,10,-0.025630558416114287,-0.019636452897303647,0,189.0,-0.055437533872037516,77,-0.00147876038689756,46,156,0,87.0
38,1,4090.0,5,1,-0.00036549445043458927,76,0.002861156227541374,46,0.001982339634623235,0.003037548679861237,0,181.0,-0.001340263622174114,160,0.0018880913750595329,88,324,21,77.0
41,1,5940.0,1,0,-0.0014443799657695453,47,0.0002131916312097597,18,-0.014942687652215382,-0.009883626949569478,0,186.0,-0.01447165216160991,82,0.00027588149407113075,76,205,29,76.0
62,1,4946.0,10,1,-0.000249018683263091,55,-0.0014526207714971586,31,-0.007769652181903341,-0.010070414497192063,0,180.0,-0.00884779904173727,125,-0.0013646517085064837,102,282,50,72.0
2,0,6322.0,5,1,-0.0003885892899388208,73,-0.0006524567261710736,66,0.01731293993240175,-0.00738906259187025,0,189.0,0.02228320445857581,200,-0.000429628022439621,88,361,40,79.0
60,1,8327.0,0,0,-0.0014345155289618198,20,0.0013335240276446626,26,0.025126175948827274,-0.0034704349234777037,0,181.0,0.02507681824705233,57,0.0013361487498330107,48,125,5,78.0
62,1,7136.0,0,0,-0.0014345155289618207,19,-0.0013542111115577454,16,0.03316622250006212,-0.0024276611066083803,0,201.0,0.033101070981482704,31,-0.001356876551308757,19,69,7,97.0
29,1,8250.0,0,0,-0.0014463008234498586,34,-0.0014517334470847125,20,0.01337944711324452,-0.0042515931631602645,0,197.0,0.014668602710638563,46,-0.0013680240010353279,36,116,10,96.0
60,1,3577.0,4,0,-0.0014515823970650788,50,-0.0014983480280889466,16,-0.019914289682641844,-0.010164915147093624,0,192.0,-0.02276766037676444,82,-0.0013730197248513609,83,215,0,90.0
5,2,4387.0,2,1,-0.0007205347928282452,146,-0.0010530052892563032,51,-0.009966434862684422,-0.007117646333820519,0,183.0,-0.012355093571834905,197,-0.0007126655759029968,145,488,33,72.0
12,0,2946.0,9,5,0.0033164394288807656,82,0.0006291114778227575,39,-0.006810417904834319,0.02565457585510111,1,186.0,-0.00709566390000285,138,0.0005673116107226742,127,347,93,89.0
33,3,5116.0,5,0,-0.0015725402758007866,50,0.00011765941202287957,74,0.0657609258226218,-0.014454992999456953,0,181.0,0.10453953963251418,92,6.674365502751096e-05,96,238,10,74.0
9,0,6247.0,5,2,0.0015165863866869998,42,5.6959373803821204e-05,66,0.0479726102487416,0.008543270738536626,0,186.0,0.07990666961894273,158,1.893642240313263e-05,51,251,14,82.0
46,3,4821.0,9,1,2.4997313664778976e-05,66,0.0001754402266022079,39,0.01312083271208248,0.0015372175513522716,0,179.0,0.020868029971446104,87,0.00011030853738312429,78,231,92,77.0
31,3,7099.0,3,0,-0.001576273656842459,15,0.015455889877109856,11,0.012320197226828856,-0.006685292341016093,0,177.0,0.01959465916723714,29,0.009717934360426558,22,66,3,72.0
44,3,5974.0,3,0,-0.001576273656842459,26,0.008134007752908266,36,0.06956563442246264,-0.012579690722045908,0,178.0,0.11064067166817844,45,0.005114280320218246,41,112,8,73.0
48,1,6819.0,5,3,0.0015708592605839515,71,0.0011455776877413461,92,0.0463437913282265,0.031533954841765,0,190.0,0.07659719211376531,184,0.0006179549360672301,102,357,30,81.0
28,3,7351.0,3,0,-0.0015846731625551547,2,-0.002490281356888789,2,-0.02317062266465461,-0.004423475811348728,0,174.0,-0.040370128087856366,16,-0.001498907340038009,10,28,2,69.0
34,3,4635.0,4,0,-0.0015704637485247554,30,-0.0023646407840014184,9,-0.021404897253388497,-0.012402532198146226,0,182.0,-0.034112227426600014,47,-0.0014854669691835795,43,120,0,73.0
25,3,5272.0,5,3,0.0006496931392179327,100,0.00442845245246486,111,0.03313497448512242,-0.0014216966224442089,0,174.0,0.05206984181626005,309,0.0027714388037379713,84,493,5,74.0
26,2,7110.0,1,1,1.2263841551347393e-05,45,0.0015433481392667316,22,-0.01534652086809565,-0.00031325039143593,0,187.0,-0.02076130416119993,139,0.0013775178912613405,62,246,50,78.0
13,1,4802.0,6,3,0.0018157693687731677,91,-0.0006135426145316899,95,0.0523013801039866,0.030319687080857936,0,179.0,0.059243357858399424,125,-0.000383267817897596,117,333,10,77.0
74,3,4362.0,9,2,-7.538284545052338e-05,106,-0.001106410115865139,36,-0.021402007852779226,-0.005697505681634682,0,168.0,-0.031178511725842867,286,-0.0007116891219812459,98,490,165,60.0
6,2,7123.0,8,2,0.002699868878536221,45,0.004795579764712066,19,-0.005561682410501434,0.016932066355046547,1,180.0,-0.007843308419060063,59,0.0048433233664358435,58,162,3,78.0
59,0,5265.0,7,3,0.0020743004456872287,74,0.000344396444298991,45,0.004266311623950509,0.012565087660996007,0,178.0,0.007167502515730258,130,-0.0002456913402556684,103,307,31,81.0
81,2,8521.0,9,1,0.0022322180432071638,23,-0.0015715604935477915,7,-0.01961448898579854,0.010505216657729036,1,182.0,-0.028900763145167006,33,-0.001367386614226206,35,91,14,76.0
6,2,4896.0,5,2,0.00010211429283035444,127,0.00014543642688866432,68,0.007043053708255324,-0.0027033115304062197,1,172.0,0.006574672319697244,191,0.00019702144315579236,118,436,31,65.0
